File, Function, Total Width, Leading Space(s), Leading Tab(s)
repos/java/java-design-patterns/reactor/src/main/java/com/iluwatar/reactor/framework/NioServerSocketChannel.java,"NioServerSocketChannel::doWrite( Object pendingWrite , SelectionKey key)",85, 2, 0
repos/java/java-design-patterns/reactor/src/main/java/com/iluwatar/reactor/framework/SameThreadDispatcher.java,"SameThreadDispatcher::onChannelReadEvent( AbstractNioChannel channel , Object readObject , SelectionKey key)",100, 2, 0
repos/java/java-design-patterns/reactor/src/main/java/com/iluwatar/reactor/framework/SameThreadDispatcher.java,"SameThreadDispatcher::stop()",23, 2, 0
repos/java/java-design-patterns/reactor/src/main/java/com/iluwatar/reactor/app/App.java,"App::App( Dispatcher dispatcher)",38, 2, 0
repos/java/java-design-patterns/reactor/src/main/java/com/iluwatar/reactor/app/App.java,"App::main( String [ ] args)",62, 2, 0
repos/java/java-design-patterns/reactor/src/main/java/com/iluwatar/reactor/app/App.java,"App::start()",100, 5, 0
repos/java/java-design-patterns/reactor/src/main/java/com/iluwatar/reactor/app/App.java,"App::stop()",64, 2, 0
repos/java/java-design-patterns/reactor/src/main/java/com/iluwatar/reactor/app/App.java,"App::tcpChannel( int port , ChannelHandler handler)",95, 2, 0
repos/java/java-design-patterns/reactor/src/main/java/com/iluwatar/reactor/app/App.java,"App::udpChannel( int port , ChannelHandler handler)",95, 2, 0
repos/java/java-design-patterns/reactor/src/main/java/com/iluwatar/reactor/app/LoggingHandler.java,"LoggingHandler::handleChannelRead( AbstractNioChannel channel , Object readObject , SelectionKey key)",100, 5, 0
repos/java/java-design-patterns/reactor/src/main/java/com/iluwatar/reactor/app/LoggingHandler.java,"LoggingHandler::sendReply( AbstractNioChannel channel , DatagramPacket incomingPacket , SelectionKey key)",111, 2, 0
repos/java/java-design-patterns/reactor/src/main/java/com/iluwatar/reactor/app/LoggingHandler.java,"LoggingHandler::sendReply( AbstractNioChannel channel , SelectionKey key)",80, 2, 0
repos/java/java-design-patterns/reactor/src/main/java/com/iluwatar/reactor/app/LoggingHandler.java,"LoggingHandler::doLogging( ByteBuffer data)",60, 4, 0
repos/java/java-design-patterns/reactor/src/main/java/com/iluwatar/reactor/app/AppClient.java,"AppClient::main( String [ ] args)",62, 2, 0
repos/java/java-design-patterns/reactor/src/main/java/com/iluwatar/reactor/app/AppClient.java,"AppClient::start()",61, 4, 0
repos/java/java-design-patterns/reactor/src/main/java/com/iluwatar/reactor/app/AppClient.java,"AppClient::stop()",59, 8, 0
repos/java/java-design-patterns/reactor/src/main/java/com/iluwatar/reactor/app/AppClient.java,"AppClient::artificialDelayOf( long millis)",55, 2, 0
repos/java/java-design-patterns/reactor/src/main/java/com/iluwatar/reactor/app/AppClient.java,"AppClient::TcpLoggingClient::TcpLoggingClient( String clientName , int serverPort)",65, 4, 0
repos/java/java-design-patterns/reactor/src/main/java/com/iluwatar/reactor/app/AppClient.java,"AppClient::TcpLoggingClient::run()",81, 6, 0
repos/java/java-design-patterns/reactor/src/main/java/com/iluwatar/reactor/app/AppClient.java,"AppClient::TcpLoggingClient::sendLogRequests( PrintWriter writer , InputStream inputStream)",99, 4, 0
repos/java/java-design-patterns/reactor/src/main/java/com/iluwatar/reactor/app/AppClient.java,"AppClient::UdpLoggingClient::UdpLoggingClient( String clientName , int port)",87, 4, 0
repos/java/java-design-patterns/reactor/src/main/java/com/iluwatar/reactor/app/AppClient.java,"AppClient::UdpLoggingClient::run()",96, 14, 0
repos/java/java-design-patterns/multiton/src/test/java/com/iluwatar/multiton/NazgulTest.java,"NazgulTest::testGetInstance()",56, 4, 0
repos/java/java-design-patterns/multiton/src/test/java/com/iluwatar/multiton/AppTest.java,"AppTest::test()",24, 4, 0
repos/java/java-design-patterns/multiton/src/test/java/com/iluwatar/multiton/NazgulEnumTest.java,"NazgulEnumTest::testTheSameObjectIsReturnedWithMultipleCalls()",63, 2, 0
repos/java/java-design-patterns/multiton/src/main/java/com/iluwatar/multiton/App.java,"App::main( String [ ] args)",77, 4, 0
repos/java/java-design-patterns/multiton/src/main/java/com/iluwatar/multiton/Nazgul.java,"Nazgul::Nazgul( NazgulName name)",36, 2, 0
repos/java/java-design-patterns/multiton/src/main/java/com/iluwatar/multiton/Nazgul.java,"Nazgul::getInstance( NazgulName name)",54, 2, 0
repos/java/java-design-patterns/multiton/src/main/java/com/iluwatar/multiton/Nazgul.java,"Nazgul::getName()",32, 2, 0
repos/java/java-design-patterns/tolerant-reader/src/test/java/com/iluwatar/tolerantreader/AppTest.java,"AppTest::test()",66, 2, 0
repos/java/java-design-patterns/tolerant-reader/src/test/java/com/iluwatar/tolerantreader/AppTest.java,"AppTest::cleanup()",40, 4, 0
repos/java/java-design-patterns/tolerant-reader/src/test/java/com/iluwatar/tolerantreader/RainbowFishV2Test.java,"RainbowFishV2Test::testValues()",87, 4, 0
repos/java/java-design-patterns/tolerant-reader/src/test/java/com/iluwatar/tolerantreader/RainbowFishTest.java,"RainbowFishTest::testValues()",63, 4, 0
repos/java/java-design-patterns/tolerant-reader/src/test/java/com/iluwatar/tolerantreader/RainbowFishSerializerTest.java,"RainbowFishSerializerTest::testWriteV1ReadV1()",81, 4, 0
repos/java/java-design-patterns/tolerant-reader/src/test/java/com/iluwatar/tolerantreader/RainbowFishSerializerTest.java,"RainbowFishSerializerTest::testWriteV2ReadV1()",81, 4, 0
repos/java/java-design-patterns/tolerant-reader/src/main/java/com/iluwatar/tolerantreader/App.java,"App::main( String [ ] args)",93, 8, 0
repos/java/java-design-patterns/tolerant-reader/src/main/java/com/iluwatar/tolerantreader/RainbowFishSerializer.java,"RainbowFishSerializer::RainbowFishSerializer()",36, 2, 0
repos/java/java-design-patterns/tolerant-reader/src/main/java/com/iluwatar/tolerantreader/RainbowFishSerializer.java,"RainbowFishSerializer::writeV1( RainbowFish rainbowFish , String filename)",92, 2, 0
repos/java/java-design-patterns/tolerant-reader/src/main/java/com/iluwatar/tolerantreader/RainbowFishSerializer.java,"RainbowFishSerializer::writeV2( RainbowFishV2 rainbowFish , String filename)",94, 2, 0
repos/java/java-design-patterns/tolerant-reader/src/main/java/com/iluwatar/tolerantreader/RainbowFishSerializer.java,"RainbowFishSerializer::readV1( String filename)",121, 4, 0
repos/java/java-design-patterns/tolerant-reader/src/main/java/com/iluwatar/tolerantreader/RainbowFish.java,"RainbowFish::RainbowFish( String name , int age , int lengthMeters , int weightTons)",79, 2, 0
repos/java/java-design-patterns/tolerant-reader/src/main/java/com/iluwatar/tolerantreader/RainbowFish.java,"RainbowFish::getName()",28, 2, 0
repos/java/java-design-patterns/tolerant-reader/src/main/java/com/iluwatar/tolerantreader/RainbowFish.java,"RainbowFish::getAge()",24, 2, 0
repos/java/java-design-patterns/tolerant-reader/src/main/java/com/iluwatar/tolerantreader/RainbowFish.java,"RainbowFish::getLengthMeters()",33, 2, 0
repos/java/java-design-patterns/tolerant-reader/src/main/java/com/iluwatar/tolerantreader/RainbowFish.java,"RainbowFish::getWeightTons()",31, 2, 0
repos/java/java-design-patterns/tolerant-reader/src/main/java/com/iluwatar/tolerantreader/RainbowFishV2.java,"RainbowFishV2::RainbowFishV2( String name , int age , int lengthMeters , int weightTons)",81, 2, 0
